Organism Name,Region,Average_lifespan_days,Tip_Name,Genome_size_bp,AA_OE,AT_OE,AG_OE,AC_OE,TA_OE,TT_OE,TG_OE,TC_OE,GA_OE,GT_OE,GG_OE,GC_OE,CA_OE,CT_OE,CG_OE,CC_OE,CA_and_TG_OE,AC_and_GT_OE,AG_and_CT_OE,GA_and_TC_OE,AA_and_TT_OE,CC_and_GG_OE
Steganacarus magnus,genome,1095.0,Steganacarus_magnus_ott914860,186593305.0,,0.949113,,,0.851992,,,,,,,1.356175,,,1.337547,,1.0378658331604338,0.9253280821335025,0.8360690973461847,0.9402184454786271,1.15798074894553,0.9429796883606902
Nothrus silvestris,genome,221.0,Nothrus_silvestris_bistilus_ott775497,193802989.0,,1.007288,,,0.872521,,,,,,,1.328889,,,1.203649,,0.9908614921433738,0.8275994602663789,0.866297073291046,0.9651265137940339,1.1504954708886288,1.0726992482638367
Nothrus palustris,genome,351.0,Nothrus_palustris_ott206656,199977458.0,,1.02305,,,0.877201,,,,,,,1.348415,,,1.257543,,0.9714569455257948,0.814742130936635,0.8474128764717388,0.9550951273747142,1.1636382525342557,1.0687272840967317
Necator americanus,genome,4603.222222,Necator_americanus_ott856981,234457255.0,,0.900575,,,0.730608,,,,,,,1.030143,,,1.018395,,1.0489325839613493,0.9179846402736322,0.9672407815677955,1.0903276504323316,1.176219003482495,0.9574276848575347
Phthiracarus laevigatus,genome,169.0,Phthiracarus_laevigatus_ott3527221,251760239.0,,0.947577,,,0.844692,,,,,,,1.191984,,,1.088785,,1.0654664409990267,0.9299007991284787,0.8496950404785356,0.9380044764987131,1.1537530612613864,1.0954277877055345
Porcellio scaber,genome,1095.0,Porcellio_scaber_ott84741,396179840.0,,0.889365,,,0.81457,,,,,,,0.984659,,,0.749243,,1.015293659036186,0.8817649510829508,0.9994619850983727,1.021088049872736,1.1680530734654178,1.217460764440757
Tetranychus piercei,genome,51.0,Tetranychus_piercei_ott827789,86017333.0,,0.920065,,,0.649252,,,,,,,0.974782,,,0.666491,,1.225155033972002,0.8663642152976001,0.9421948997266024,1.154889436676766,1.170658533506255,0.9803702525236685
Dendronotus rufus,genome,365.0,Dendronotus_rufus_ott974461,466668337.0,,0.991024,,,0.870597,,,,,,,0.857075,,,0.762575,,1.1173977444399577,0.9948486999777355,0.990953463694754,1.0508548370258854,1.0185928455598339,1.072852846965218
Hermissenda crassicornis,genome,160.0,Hermissenda_crassicornis_ott159591,482625898.0,,0.992669,,,0.81174,,,,,,,0.77357,,,0.612611,,1.2784048220412767,1.0863837268845844,0.9213328809073064,1.009176000036095,1.0025436897616526,1.0774120029280703
Pristionchus entomophagus,genome,31.0,Pristionchus_entomophagus_ott10861,244859149.0,,1.028536,,,0.692332,,,,,,,0.908451,,,0.984724,,1.028981396068417,0.8324611970988206,0.9856652338293409,1.2391967174357488,1.1073337126884732,0.9956267042356701
Dirona albolineata,genome,182.5,Caecinella_luctuosa_ott5743994,522790490.0,,0.992077,,,0.813862,,,,,,,0.845734,,,0.667821,,1.1998048186606574,1.0012522994769877,0.9200135721764493,1.0074873335106513,1.0569658482168134,1.1400374957974124
Pristionchus mayeri,genome,77.0,Pristionchus_mayeri_ott5262691,290822667.0,,1.020557,,,0.710241,,,,,,,0.934605,,,0.957221,,1.0389047288902844,0.8372687850065256,0.9856067786490829,1.2039721010516136,1.110322335486612,1.009588513041268
Crassostrea nippona,genome,2737.5,Crassostrea_nippona_ott424417,528986028.0,,0.960777,,,0.808746,,,,,,,0.961653,,,0.70286,,1.1713939129033242,0.9565114719202726,0.9064967370371261,0.9891362408433575,1.1092256624884131,1.1447242844864822
Gastropteron pacificum,genome,365.0,Gastropteron_pacificum_ott2884606,549124366.0,,0.910597,,,0.793648,,,,,,,0.843441,,,0.606204,,1.2194657156108673,1.0527180302848425,1.0402548730363614,1.0437604282835622,1.0257611183000253,1.0152853415812702
Melibe leonina,genome,365.0,Melibe_leonina_ott662108,565344392.0,,0.945362,,,0.800099,,,,,,,0.808601,,,0.56762,,1.1677594549153016,0.9773894265210307,1.031857171773578,1.0665264987679546,1.0487520015218272,1.122945384812035
Taenia hydatigena,genome,545.3022321,Taenia_hydatigena_ott1004844,308586157.0,,0.920267,,,0.733656,,,,,,,1.170628,,,0.78431,,1.1941523482425973,0.9247248046115453,1.0083280591180086,0.9860219378632862,1.13028695114347,0.947564064663326
Pelodera strongyloides,genome,15.5,Pelodera_strongyloides_dermatitica_ott434751,160127650.0,,0.92606,,,0.816133,,,,,,,1.096519,,,0.994928,,1.0808904480828239,0.9638992053546622,0.921323007116821,0.9714955512405503,1.149414762642848,1.0017018718656787
Doris verrucosa,genome,365.0,Doris_verrucosa_ott720739,601029023.0,,0.917964,,,0.758874,,,,,,,0.928529,,,0.68575,,1.126955133910395,0.9261920873890954,1.042998639358261,1.082646446436724,1.1026181732266953,1.05713695208478
Mansonella perstans,genome,4281.3,Mansonella_perstans_ott685524,76054666.0,,0.93341,,,0.720526,,,,,,,1.240679,,,0.90552,,1.1631708162126682,0.8455369833283816,0.9025481590628001,1.0744224161264588,1.17614523377214,0.9433900432061836
Oscheius tipulae,genome,26.0,Oscheius_tipulae_ott347938,60424282.0,,0.824906,,,0.636928,,,,,,,0.902907,,,0.853362,,1.0471041461255122,0.9101659247050649,1.1129381793622808,1.21008961736957,1.156540084019687,0.9473499597417133
Ancula gibbosa,genome,121.6666667,Ancula_gibbosa_ott739837,638039246.0,,1.054252,,,0.869593,,,,,,,0.890925,,,0.72825,,1.0966068048383966,0.8974345056115348,1.0130612456608947,1.1107067223527372,1.00154817813273,1.0954041981344367
Scyllaea pelagica,genome,365.0,Scyllaea_pelagica_ott204536,646912406.0,,0.924556,,,0.755384,,,,,,,0.924758,,,0.600792,,1.1841254020604333,0.9489757390567654,1.0235276692736623,1.0409304957132615,1.0940666313648284,1.0891945747792244
Ylistrum balloti,genome,1306.75,Ylistrum_balloti_ott727118,648484292.0,,0.968764,,,0.863532,,,,,,,0.768397,,,0.591293,,1.24803573107292,1.1039470763533872,0.9488257130860928,0.9949365268950124,1.002040542200714,1.052862005478221
Dendronotus venustus,genome,365.0,Dendronotus_venustus_ott945191,680167874.0,,0.95865,,,0.846865,,,,,,,0.900008,,,0.790641,,1.114411597476204,0.9876488508162632,0.9640568111083938,1.0255657666895206,1.0701399175170918,1.0770914196986643
Tylodina fungina,genome,365.0,Tylodina_fungina_ott637191,674588215.0,,0.961132,,,0.80713,,,,,,,0.907395,,,0.646021,,1.1588022019780857,0.9568486658415737,1.0541515497624288,1.0756834378084834,1.031439142576969,1.044819241818353
Katharina tunicata,genome,6205.0,Katharina_tunicata_ott837687,684265396.0,,0.932497,,,0.834508,,,,,,,0.979213,,,0.726305,,1.187566059887392,1.0295117567372525,0.9283688055770637,0.9424465363604614,1.0915019511518995,1.0699616236310359
Chlamys rubida,genome,2190.0,Chlamys_rubida_ott413566,730677795.0,,0.973587,,,0.871046,,,,,,,0.904397,,,0.728282,,1.204809748045828,1.0650893013536014,0.9071492875008437,0.9452029345303115,1.0424711903091524,1.0775186385748117
Plagiodera versicolora,genome,43.11,Plagiodera_versicolora_ott535621,233265008.0,,1.012362,,,0.714528,,,,,,,0.879614,,,1.008664,,1.1302088756124269,0.8964288120092914,0.86400297424588,1.1691058238420062,1.1200426837883763,1.0018184601629436
Diadegma fenestrale,genome,23.5,Diadegma_fenestrale_ott185626,221095588.0,,0.933441,,,0.608383,,,,,,,1.064022,,,1.438432,,0.9632893614551109,0.844529029051754,0.7995088370347401,1.1680379747710223,1.3040135427009754,0.9171407679724272
Diodora aspera,genome,7300.0,Diodora_aspera_ott335847,782408230.0,,0.952628,,,0.779911,,,,,,,0.953112,,,0.696131,,1.2343077165824192,1.017634518733969,0.9370229716427008,0.9871162648191929,1.0768851401766686,1.0390326970216355
Cryptochiton stelleri,genome,9976.666667,Cryptochiton_stelleri_ott632182,783734439.0,,0.956266,,,0.844422,,,,,,,0.958703,,,0.736524,,1.192018969363279,1.032090454887259,0.9107860907892954,0.9373474122528439,1.078117921278983,1.091806873902185
Mactromeris polynyma,genome,17624.28571,Mactromeris_polynyma_ott131019,792970777.0,,0.991379,,,0.865897,,,,,,,0.94523,,,0.723728,,1.2551596053617289,1.0794618165564127,0.8873554720539325,0.9428168334287862,1.0266306049982699,1.0137300640282187
Phyllaplysia taylori,genome,273.75,Phyllaplysia_taylori_ott694793,806246940.0,,0.861095,,,0.750128,,,,,,,0.897472,,,0.658774,,1.1210092181720455,0.9579229018450794,1.0505068470619046,1.0445293917848972,1.133155243524312,1.0982466466268612
Elysia crispata,genome,669.1666667,Elysia_crispata_ott80756,786336081.0,,0.860394,,,0.787324,,,,,,,0.965757,,,0.586709,,1.0706076378151985,0.8981871315170565,1.1692261090228158,1.1241117748742264,1.1009223034630284,0.9953896111867798
Cooperia oncophora,genome,418.1666667,Cooperia_oncophora_ott970617,503682193.0,,0.906852,,,0.727099,,,,,,,1.055121,,,0.914239,,1.0711713447271056,0.9059895135630579,1.0087293784789455,1.052881405439012,1.166388953777226,0.9927307770368562
Armandia brevis,genome,42.0,Armandia_brevis_ott528687,657265908.0,,1.018589,,,0.855804,,,,,,,1.051956,,,0.861075,,1.1432295915394954,0.9572332842154577,0.9188023378215175,0.978657454779657,1.0635074547968195,1.0449914948111894
Urosalpinx cinerea,genome,1825.0,Urosalpinx_cinerea_ott850826,731202730.0,,0.882363,,,0.726675,,,,,,,0.904301,,,0.591001,,1.3142661563998341,1.0933141878860713,0.99586798053829,0.9878718405314973,1.0527613427573166,0.9838027876473137
Clinocardium nuttallii,genome,3668.25,Clinocardium_nuttallii_ott661556,869220304.0,,0.957871,,,0.82005,,,,,,,0.993981,,,0.763283,,1.2041557613654446,1.0169355427994062,0.9124018623402765,0.9692377930599343,1.0821141399170648,1.0301369090360417
Crassadoma gigantea,genome,7300.0,Crassadoma_gigantea_ott139557,902550592.0,,0.965464,,,0.876148,,,,,,,0.880343,,,0.676223,,1.2079821763046126,1.0708595922546078,0.9197318097019431,0.9441178117710693,1.0397809854376423,1.0925406460442748
Saxidomus gigantea,genome,6935.0,Saxidomus_gigantea_ott139257,921158569.0,,0.926045,,,0.831721,,,,,,,1.027469,,,0.708113,,1.2124665533582322,1.0388652776712826,0.9382882208631345,0.9434191528296889,1.0860339166462887,1.006100260399902
Mermis nigrescens,genome,790.0,Mermis_nigrescens_ott824126,524220005.0,,0.919198,,,0.773753,,,,,,,1.258796,,,1.031091,,1.0434660488856702,0.8518478790781637,0.8611273628679001,0.9211200571993309,1.246717385405474,1.1339435129602191
Panulirus cygnus,genome,9855.0,Panulirus_cygnus_ott180995,935571898.0,,0.916615,,,0.810246,,,,,,,0.842711,,,0.588515,,1.1744578648137545,1.0083008942701708,1.0694604037731648,1.0418091110047247,1.0250257300335366,1.0905520406822975
Concholepas concholepas,genome,2555.0,Concholepas_concholepas_ott685812,826292662.0,,0.833387,,,0.673333,,,,,,,0.920735,,,0.514693,,1.3266851249647182,1.0701625326589335,1.0286558545758846,0.9994087699568417,1.0971680406608628,0.9799793917133826
Ellobium chinense,genome,7300.0,Latipes_erinaceus_ott5743720,949470026.0,,0.915932,,,0.760447,,,,,,,0.974701,,,0.595453,,1.2117433804404958,0.9690394747759468,1.0274600315394116,1.0240417834342879,1.0866240380665433,1.0355050219144808
Ancylostoma caninum,genome,815.75,Ancylostoma_caninum_ott936408,348020245.0,,0.928985,,,0.720411,,,,,,,1.069161,,,0.929132,,1.096484365815379,0.9062548608873258,0.9786666269331477,1.062226146259796,1.1586817287262559,0.9722235833844839
Pinctada imbricata,genome,2190.0,Pinctada_imbricata_ott763333,987620812.0,,0.96319,,,0.779917,,,,,,,0.908878,,,0.761244,,1.1709160936443714,0.9635456124531964,0.9041782752229793,1.0304376005803324,1.10947262402342,1.1020676631527333
Pteria penguin,genome,1405.25,Pteria_penguin_ott335715,838713081.0,,1.004921,,,0.865366,,,,,,,0.889876,,,0.68773,,1.1995885352328326,1.0160509277699532,0.9200395892057408,0.9940355059250717,1.0297100920867033,1.0915057412210758
Doris montereyensis,genome,288.9583333,Doris_montereyensis_ott579555,520284697.0,,0.923457,,,0.835178,,,,,,,0.823959,,,0.519975,,1.1437619735747635,0.97929224025208,1.137691351155236,1.1229733591724336,1.007597651570238,1.0025406586599195
Tonicella lineata,genome,3467.5,Tonicella_lineata_ott472459,920468757.0,,0.942829,,,0.847916,,,,,,,1.035853,,,0.786272,,1.1609996752868643,1.0068624524567966,0.9072153478980467,0.9159610634589429,1.1072842738335782,1.0964941104838166
Ligula intestinalis,genome,1661.4,Ligula_intestinalis_ott1038488,775347920.0,,0.9076,,,0.791022,,,,,,,1.093349,,,0.885555,,1.0930419602673624,0.93726784748121,0.9921019127189883,0.9853612623677571,1.14765348069178,1.005573411348217
Theodoxus fluviatilis,genome,1277.5,Theodoxus_fluviatilis_ott738426,1042343443.0,,0.876389,,,0.675493,,,,,,,0.890317,,,0.565459,,1.322095918196915,1.0658287146027385,1.0919820390469397,1.0717631317066438,0.9893137980622354,0.9479979640865496
Encarsia formosa,genome,54.5,Encarsia_formosa_ott300763,450754598.0,,0.852667,,,0.76288,,,,,,,1.141972,,,1.113837,,0.9580920866572804,0.8678034862114874,0.9025885117975062,0.977602546910855,1.2720486996039833,1.1426450432846595
Geukensia granosissima,genome,6570.0,Geukensia_granosissima_ott69865,1176168485.0,,0.920173,,,0.781827,,,,,,,0.976579,,,0.687211,,1.1872725314935004,0.9756432373040572,0.8954757219248187,0.9643612520633955,1.143441420050261,1.1447979694920152
Berghia stephanieae,genome,547.5,Berghia_stephanieae_ott2876020,1121603637.0,,0.966543,,,0.843175,,,,,,,0.86539,,,0.713749,,1.1013951643184576,0.9488298578422557,0.9772032998443828,1.0447919999127624,1.0748985220460325,1.145979255901566
Geukensia demissa,genome,5718.333333,Geukensia_demissa_ott945732,1022565772.0,,0.922011,,,0.784247,,,,,,,0.973437,,,0.677736,,1.1917490373653954,0.9790358863252921,0.8971318243550028,0.9641136872240168,1.1390173846345308,1.1417537274163387
Clione limacina,genome,730.0,Clione_limacina_ott191194,1262273510.0,,0.923898,,,0.808146,,,,,,,0.964778,,,0.721326,,1.1858017869015223,1.0116299786732472,0.9366568221009555,0.9829399185402191,1.103308338210084,1.0453129455199786
Nuttallia obscurata,genome,4866.666667,Nuttallia_obscurata_ott139252,1291707517.0,,0.939749,,,0.841565,,,,,,,1.014265,,,0.652303,,1.2122166577242417,1.0236871198828177,0.946001437629392,0.9427591046794865,1.0763566569699135,1.0488868823895323
Perna viridis,genome,1424.513889,Perna_viridis_ott1014605,723115551.0,,0.927897,,,0.800342,,,,,,,0.947004,,,0.621,,1.2134323418162287,1.0034247882768237,0.9153901971261418,0.9655637052288812,1.111902219139588,1.1162390253964531
Biomphalaria sudanica,genome,301.0,Biomphalaria_sudanica_ott268291,944208304.0,,0.882505,,,0.835423,,,,,,,0.962153,,,0.594754,,1.1318821666848984,0.9864911101599068,1.053874734085222,0.9919025080704018,1.094713122525206,1.0761297727458528
Plocamopherus tilesii,genome,109.0,Plocamopherus_tilesii_ott2875191,801631259.0,,0.930848,,,0.780042,,,,,,,0.898659,,,0.591756,,1.1911750864103547,0.9742723196465827,0.9962209961670075,1.024097290263108,1.0873864375951714,1.1029540237040345
Portunus pelagicus,genome,730.0,Portunus_pelagicus_ott599991,1524173244.0,,0.823961,,,0.751459,,,,,,,0.873158,,,0.559004,,1.1239834582117538,0.9650776012162626,1.1192450024254912,1.066566925813754,1.1199431557709647,1.0793744890495853
Xipholeptos notoides,genome,160.8018868,Idiosepius_notoides_ott362798,1051385695.0,,0.894469,,,0.775814,,,,,,,0.906229,,,0.675941,,1.0710671034776065,0.8948104213867597,0.9947665722131787,1.056426029497292,1.1605376450805098,1.1912484673381332
Platydemus manokwari,genome,730.0,Platydemus_manokwari_ott1048970,911170071.0,,0.976256,,,0.804442,,,,,,,1.015601,,,0.735663,,1.1851093818190483,0.9475023584760865,0.9277119001279892,1.0179420594346364,1.0899724293225506,1.0462682144730682
Lomanotus vermiformis,genome,365.0,Lomanotus_vermiformis_ott979912,898643329.0,,0.918705,,,0.765282,,,,,,,0.92711,,,0.557149,,1.1881812130963305,0.9501148413842683,1.0066797695715497,1.0071588527200783,1.1092444163741297,1.1384133413200876
Mytilus trossulus,genome,2798.333333,Mytilus_trossulus_ott499754,1298590654.0,,0.933827,,,0.815582,,,,,,,0.937269,,,0.709622,,1.197830502788245,1.019847695788015,0.8890005464155226,0.9579775616845692,1.109819135400835,1.109055727373536
Diaprepes abbreviatus,genome,533.8,Diaprepes_abbreviatus_ott713695,1623139935.0,,0.934367,,,0.851381,,,,,,,1.068761,,,0.939572,,1.0342919494061311,0.9161706960319426,0.9123953557185294,0.9692699732893386,1.1469245767530227,1.172819673790368
Phronima sedentaria,genome,365.0,Phronima_sedentaria_ott903490,1074380785.0,,0.937891,,,0.853437,,,,,,,1.162304,,,0.866679,,1.055392750314285,0.8949502718968685,0.9072009941234367,0.8751877523841557,1.1910841539252028,1.1912484236463114
Serripes groenlandicus,genome,9855.0,Serripes_groenlandicus_ott2862351,1759664326.0,,0.949628,,,0.813223,,,,,,,0.984012,,,0.773319,,1.1886168572025686,1.009117238183318,0.914355861720037,0.9733365282427592,1.0941466409292615,1.0466677096010562
Littorina saxatilis,genome,2443.472222,Littorina_saxatilis_ott182096,1256192465.0,,0.82988,,,0.689629,,,,,,,0.913219,,,0.73679,,1.2468201309472964,1.0865655912033856,0.9758217426832467,1.006466950908174,1.1242930949939602,0.9601376698229768
Oncomelania hupensis,genome,484.0,Oncomelania_hupensis_hupensis_ott965382,1449858197.0,,0.913592,,,0.79079,,,,,,,0.983516,,,0.686862,,1.1737494022827284,0.9824287879188983,1.0235478702673255,1.0103990289617841,1.082282705023655,1.0268994561848457
Mytilus galloprovincialis,genome,1034.166667,Mytilus_galloprovincialis_ott423885,1414122127.0,,0.936422,,,0.815745,,,,,,,0.934749,,,0.715227,,1.1954590912743635,1.0168314741551596,0.8854352134398935,0.9590463471571726,1.110334271892729,1.1156774703409946
Stramonita haemastoma,genome,2190.0,Stramonita_haemastoma_haemastoma_ott545900,2236578135.0,,0.813556,,,0.68694,,,,,,,0.793529,,,0.464166,,1.3326313708808082,1.1261124982502744,1.0702001281627256,1.03945183170013,1.045022568061692,0.9766436470269895
Panulirus argus,genome,9125.0,Panulirus_argus_westonii_ott7116147,1812672735.0,,0.948138,,,0.84082,,,,,,,0.834969,,,0.583465,,1.154148423985076,0.9884015412016037,1.0663254636781094,1.0442693624376145,1.010907560341746,1.1214430365334427
Ariolimax columbianus,genome,1825.0,Ariolimax_columbianus_ott2882280,2294334993.0,,0.916827,,,0.79524,,,,,,,0.924603,,,0.578309,,1.2354202756355304,1.0271755698030107,1.0630841248528484,1.0275558740226545,1.0196253851980126,0.9976606283240076
Onykia robusta,genome,520.0,Onykia_robusta_ott1033804,2370290557.0,,0.932971,,,0.792041,,,,,,,0.914482,,,0.693656,,1.1373469614058702,0.949491823473011,0.963737718819856,1.028301051491228,1.115574489275173,1.1248478024213824
Monoplex corrugatus,genome,1505.625,Monoplex_corrugatus_ott2890223,3075538138.0,,0.8483,,,0.686435,,,,,,,0.778646,,,0.484701,,1.4183933220692932,1.199972132588343,1.0342530945572266,1.0455939507648901,0.9866864162217702,0.872784644696069
Cyrtodaria siliqua,genome,38325.0,Cyrtodaria_siliqua_ott2864086,2883395251.0,,0.984243,,,0.890619,,,,,,,0.996283,,,0.775416,,1.1951705157650028,1.0496692271218304,0.8907794304867721,0.9129795409038881,1.0490069906474022,1.0706085028743497
Paralithodes platypus,genome,15330.0,Paralithodes_platypus_ott725802,5043581053.0,,0.970658,,,0.946834,,,,,,,0.872381,,,0.621917,,1.0777724278696295,0.9716284852844614,1.0349364342836955,0.9621414316671391,1.024651036531479,1.220332748437808
Brugia timori,genome,2628.0,Brugia_timori_ott462290,64930714.0,,0.930624,,,0.748249,,,,,,,1.239665,,,0.909959,,1.1399112937813096,0.857827368659632,0.9155258922306889,1.054841130704984,1.1671737757419085,0.9635912688276721
Thelazia callipaeda,genome,86.325,Thelazia_callipaeda_ott195809,75392092.0,,0.915939,,,0.767319,,,,,,,1.343815,,,0.829562,,1.1942409629633217,0.9104862289399456,0.9521189306078266,1.0160314308410763,1.142783848059663,0.8281359432819109
Acanthocheilonema viteae,genome,730.2,Acanthocheilonema_viteae_ott295364,81095982.0,,0.964463,,,0.749057,,,,,,,1.244298,,,0.940368,,1.1493039644246879,0.8279231144518652,0.8834866352240133,1.077955140063175,1.1560449846642504,0.98110499585049
Caenorhabditis tropicalis,genome,36.5,Caenorhabditis_tropicalis_ott5701053,82235903.0,,0.866424,,,0.579112,,,,,,,0.828609,,,0.945147,,1.0222943662159478,0.8209566906981266,0.9889792899125028,1.2610456001098154,1.2489268522220638,1.036263977396219
Oithona nana,genome,42.0,Oithona_nana_ott840665,85010107.0,,0.849996,,,0.607328,,,,,,,1.071787,,,0.678779,,1.1864103487140978,0.8696435400652655,0.9992468441323354,1.0697361145206912,1.2321371036626962,1.0250075142156883
Hydatigera taeniaeformis,genome,1505.775,Hydatigera_taeniaeformis_taeniaeformis_ott5706087,103664560.0,,0.881585,,,0.71027,,,,,,,1.087327,,,0.778566,,1.1724598688352184,0.9424628863032668,1.008116576746737,1.005382695751601,1.155747389815558,0.9817505636886532
Enterobius vermicularis,genome,67.3,Enterobius_vermicularis_ott332069,150050672.0,,0.735632,,,0.689897,,,,,,,1.242658,,,0.823829,,1.0983712176064009,0.9499429209163975,1.012541569196954,0.9589717974956934,1.2822065479415259,0.9472226160306276
Rodentolepis nana,genome,66.33333333,Rodentolepis_nana_ott348019,162943536.0,,0.934295,,,0.781525,,,,,,,1.030687,,,0.751581,,1.1019505456306178,0.8893095821339847,0.9802124582881948,1.0309752898448563,1.1414690766595041,1.1065171890564889
Dracunculus medinensis,genome,468.75,Dracunculus_medinensis_ott560721,103750625.0,,0.965266,,,0.757163,,,,,,,1.333672,,,1.067405,,1.0397656131617004,0.7416813176053654,0.8889696454007272,1.0718451901364072,1.1945395467867785,1.0972820003802486
Dimorphilus gyrociliatus,genome,109.0,Antarctodrilus_proboscidea_ott219219,77897245.0,,0.929243,,,0.843683,,,,,,,1.070433,,,0.855437,,1.0107712594145857,0.8680265900356615,1.022507034836381,1.0670224390590937,1.1207693901232456,1.0717429441409416
Pristionchus arcanus,genome,80.0,Pristionchus_arcanus_ott576362,202757162.0,,1.025463,,,0.698892,,,,,,,0.938509,,,0.996439,,1.029700456077646,0.8268653849944193,0.9815329195526474,1.2266044996167536,1.1142509097086972,0.988134433850231
Gnathostoma spinigerum,genome,2276.4,Gnathostoma_spinigerum_ott661905,239892851.0,,1.050324,,,0.852744,,,,,,,1.07199,,,1.066022,,1.1214883864308933,0.9532270370482019,0.9055576468644191,1.0703928161009155,1.033525077274439,0.8880327829575697
Haemonchus placei,genome,175.25,Haemonchus_placei_placei_ott92689,259125910.0,,0.920214,,,0.732048,,,,,,,1.009345,,,0.892558,,1.0751584811092747,0.9058282285709185,1.009471604693747,1.091282021418638,1.1432445957210242,0.9944995648946283
Hymenolepis diminuta,genome,5005.9,Hymenolepis_diminuta_ott445201,177347734.0,,0.948299,,,0.795278,,,,,,,1.01874,,,0.80926,,1.0750698728865569,0.8775467250701516,0.9922424750034711,1.0757186639013108,1.1226354805322307,1.0670435269880882
Strongylus vulgaris,genome,2436.25,Strongylus_vulgaris_ott585543,291096078.0,,0.89499,,,0.750617,,,,,,,1.2042,,,0.871664,,1.0949358532725773,0.8753129567304664,1.0306238399347287,1.047375386877856,1.1625284870420765,0.9223836395285893
Drosophila suzukii,genome,97.8,Drosophila_suzukii_ott227752,282295391.0,,0.94492,,,0.807459,,,,,,,1.156783,,,0.921388,,1.0574751915266893,0.8762620989839103,0.9271631458567745,0.949056655874183,1.1881184095571404,1.1013142289437468
Gongylonema pulchrum,genome,1731.15,Gongylonema_pulchrum_ott371440,322334493.0,,0.862665,,,0.706607,,,,,,,1.241365,,,0.919773,,1.1160025347812907,0.8919008432983562,0.9466885191835945,0.9424709099651372,1.2520033715148111,0.9917241219097851
Angiostrongylus costaricensis,genome,183.45,Angiostrongylus_costaricensis_ott575729,262782696.0,,0.916725,,,0.763249,,,,,,,1.031228,,,0.971019,,1.0826443774123349,0.9521823253920813,0.9844216984276013,1.0726180385302,1.127777200469057,0.9334037997753246
Thrips tabaci,genome,22.75,Thrips_tabaci_ott136924,325073080.0,,0.922284,,,0.719767,,,,,,,1.142531,,,0.996967,,1.0590118571187446,0.8872181000712742,0.9222803180673508,0.9280892619645779,1.2949389950595962,1.0194375111424063
Tisbe holothuriae,genome,14.67,Tisbe_holothuriae_ott2953625,276259850.0,,0.959395,,,0.82264,,,,,,,1.139304,,,0.759177,,1.1132964160033243,0.8837221242465182,0.9932521411447779,0.9668530262896988,1.1234877514487747,1.0824355964906667
Pieris brassicae,genome,200.0,Pieris_brassicae_brassicae_ott346386,292341157.0,,0.954459,,,0.934361,,,,,,,1.14155,,,1.093951,,1.0273598551298067,0.9956351820834533,0.9067963076529106,0.9138689772293184,1.0960914534122785,1.0331340515101968
Brachymeria lasus,genome,67.09,Brachymeria_lasus_ott146800,439069542.0,,0.966527,,,0.863321,,,,,,,1.305932,,,1.349739,,0.9198107639242745,0.8427083703136415,0.8902135677594897,0.9925157452495759,1.1871139631695509,0.9805391411444521
Oppiella nova,genome,60.0,Oppiella_nova_ott432281,196724551.0,,1.039288,,,0.919796,,,,,,,1.093079,,,0.986626,,1.1372725413395048,0.9799267998753971,0.8155471383986451,0.9252208408763158,1.0522585959433701,1.1187916664710769
Cercopithifilaria johnstoni,genome,574.875,Cercopithifilaria_bainae_ott331879,76938708.0,,0.975832,,,0.761705,,,,,,,1.208893,,,0.949285,,1.1368234826073678,0.827296710444211,0.8922195557407219,1.0927891212146053,1.141907844537034,0.9815207975615456
Pristionchus exspectatus,genome,138.5,Pristionchus_exspectatus_ott576348,169583105.0,,1.024338,,,0.69885,,,,,,,0.931484,,,1.012369,,1.021358698860873,0.8366827281924442,0.9855231716453828,1.2313553776224322,1.1100806903235483,0.978523152874805
Vanessa atalanta,genome,93.5,Vanessa_atalanta_ott581038,370436055.0,,0.977605,,,0.942018,,,,,,,1.144294,,,1.177875,,1.0211502662117105,0.9929739116432323,0.867291128975123,0.9118999066679232,1.0907137133079001,1.0503062360910302
Crassostrea gasar,genome,1760.516667,Crassostrea_tulipa_ott332853,508023220.0,,0.94286,,,0.793072,,,,,,,0.932008,,,0.683468,,1.1707635780366832,0.9650394147026141,0.9259650813113013,0.9973174458563697,1.1160608084987194,1.137612371362198
Potamopyrgus estuarinus,genome,365.0,Potamopyrgus_estuarinus_ott513707,514632994.0,,0.894316,,,0.700116,,,,,,,0.887883,,,0.69638,,1.2769840942323656,1.0708914891199741,0.9182790945301286,0.9909546681007353,1.1132358784282579,1.0233258986620126
Scathophaga stercoraria,genome,59.47,Scathophaga_stercoraria_ott557400,548000852.0,,0.895679,,,0.811672,,,,,,,1.037047,,,0.958479,,1.0952374050417588,0.9748554122987867,0.8279390269430036,0.9167676817327217,1.1835034537054996,1.2328476989180779
Cyprideis torosa,genome,365.0,Cyprideis_spatula_ott108007,334833579.0,,0.909857,,,0.673189,,,,,,,0.950068,,,0.874471,,1.0862033947577807,0.90397917883252,0.9861522064125681,1.1100211359146102,1.1750914752476254,1.0318597432068501
Boloria selene,genome,350.5,Boloria_selene_ott1038979,399917640.0,,0.95491,,,0.964878,,,,,,,1.184757,,,1.115232,,0.9891326422785246,0.9823060359851767,0.922371763934049,0.8951741219627478,1.0917333425151248,1.0656238044205448
