Organism Name,Region,Average_lifespan_days,Tip_Name,Genome_size_bp,AA_Rate,AT_Rate,AG_Rate,AC_Rate,TA_Rate,TT_Rate,TG_Rate,TC_Rate,GA_Rate,GT_Rate,GG_Rate,GC_Rate,CA_Rate,CT_Rate,CG_Rate,CC_Rate,AA_and_TT_Rate,AC_and_GT_Rate,AG_and_CT_Rate,CA_and_TG_Rate,CC_and_GG_Rate,GA_and_TC_Rate
Helobdella robusta,upstream2,331.0,Helobdella_robusta_ott870792,235376169.0,0.1328512206854431,0.1010490814456893,0.0534377550413741,0.0473410838886817,0.0810511352888081,0.1361157502742961,0.0661067241742739,0.0527729584529156,0.0594155194871878,0.0552754041476821,0.0306617158237802,0.0292510498921732,0.0613072170966225,0.0432442073516773,0.0247866435339073,0.025332533415487,,,,,,
Hermissenda crassicornis,downstream1,160.0,Hermissenda_crassicornis_ott159591,482625898.0,0.0912180313776058,0.0691489361702127,0.0747232967977648,0.0569659359552976,0.0417875564152159,0.0789275736084246,0.0811573178594455,0.0605926284117773,0.079988716956802,0.0570465291209972,0.0581748334407908,0.0414651837524178,0.0802170642596174,0.0564420803782505,0.023680958521384,0.0484633569739952,,,,,,
Hermissenda crassicornis,downstream2,160.0,Hermissenda_crassicornis_ott159591,482625898.0,0.0911906729890807,0.0981337277591682,0.0499760734328098,0.0477487275416539,0.0802888589202592,0.134963240092226,0.0845260364553878,0.0594161917605603,0.0535259059468395,0.0676382303040849,0.0380475921172836,0.0281724452951668,0.062330882672815,0.0580763039979118,0.0146256579805977,0.031339452734154,,,,,,
Hermissenda crassicornis,exon,160.0,Hermissenda_crassicornis_ott159591,482625898.0,0.0906094814859,0.0695676812264193,0.0738525930675892,0.0592605295991967,0.0386685953740847,0.072918064731,0.0829070790521496,0.0603988646474889,0.0811349548394152,0.0552167061852851,0.0556789994581724,0.0446709515785078,0.0822583772014853,0.0571603262895745,0.0255404606031684,0.0501563346605624,,,,,,
Hermissenda crassicornis,genome,160.0,Hermissenda_crassicornis_ott159591,482625898.0,,0.091607,,,0.07491,,,,,,,0.029741,,,0.023553,,0.18528899999999998,0.129554,0.109761,0.152453,0.08290700000000001,0.120226
Hermissenda crassicornis,intergenic,160.0,Hermissenda_crassicornis_ott159591,482625898.0,,0.091666360300932,,,0.0751278147440845,,,,,,,0.029595194985007,,,0.0236131617172693,,0.1845810500872548,0.1300403030557799,0.1097125691462533,0.15257570571086848,0.0828633858187391,0.1202244544338108
Hermissenda crassicornis,intron,160.0,Hermissenda_crassicornis_ott159591,482625898.0,0.095371187273964,0.0986358707730851,0.0499577392698154,0.0494467380104119,0.081344328980422,0.1367042018278186,0.0797624980637514,0.059553955671693,0.0516843679074372,0.0630720351824788,0.0349181387768296,0.0283290006263343,0.0650116511654532,0.058955402301947,0.0133761103964763,0.0338767737720816,,,,,,
Hermissenda crassicornis,upstream1,160.0,Hermissenda_crassicornis_ott159591,482625898.0,0.1020254919326889,0.10140937271362,0.0505410296892448,0.0541125957872848,0.0861411683160691,0.1232334706765759,0.075079902961223,0.0580211020832531,0.0538911779429319,0.0600331164080249,0.0344449150910701,0.0282548423119873,0.0660402787939466,0.0581558781624244,0.0163752936193153,0.0322403635103392,,,,,,
Hermissenda crassicornis,upstream2,160.0,Hermissenda_crassicornis_ott159591,482625898.0,0.0925371641652439,0.0884939315793609,0.0564123811496781,0.0530192089265431,0.0615700029288433,0.1232042975419146,0.0777643638337845,0.0641345267774864,0.0626272439583675,0.0562552236993435,0.0401465850400394,0.0325244486988077,0.0738354275754177,0.0581768307057083,0.0178230835720459,0.0414752798474144,,,,,,
Hermodice carunculata,downstream1,3285.0,Hermodice_carunculata_ott388241,2103523906.0,0.1006636569337534,0.0694728636850823,0.0866543245964467,0.0615912609481741,0.0476360604977968,0.068866586551474,0.0782855348771747,0.0497255513332683,0.0862429222557839,0.0510355429969577,0.0535689153052497,0.0453733476241514,0.0860480474628384,0.0537204845886517,0.0179176545736031,0.043197245769593,,,,,,
Hermodice carunculata,downstream2,3285.0,Hermodice_carunculata_ott388241,2103523906.0,0.1013912003748646,0.0885833239078565,0.0633015021517017,0.0599514183996079,0.068170434164391,0.0926389719228511,0.0895258715873041,0.0490232513047552,0.0627521315042522,0.064357155552683,0.043125595824783,0.03688323719347,0.0809136787905228,0.0541668686411694,0.0108419913070174,0.0343733673727695,,,,,,
Hermodice carunculata,exon,3285.0,Hermodice_carunculata_ott388241,2103523906.0,0.0898337927559428,0.0665319891516983,0.0870689208014701,0.0637763797498369,0.0437637085778647,0.0584402231904677,0.0829016983816468,0.0504308939474776,0.0831064007943565,0.0543508062125792,0.0578557561206947,0.0499214535538561,0.0896096389827494,0.055989351769518,0.0192448055604955,0.0471741804493449,,,,,,
Hermodice carunculata,genome,3285.0,Hermodice_carunculata_ott388241,2103523906.0,,0.093065,,,0.076308,,,,,,,0.037067,,,0.017643,,0.209158,0.11598,0.111225,0.152161,0.07883399999999999,0.108558
Hermodice carunculata,intergenic,3285.0,Hermodice_carunculata_ott388241,2103523906.0,,0.0949106189810375,,,0.078306357398287,,,,,,,0.0364534449461855,,,0.018357582188931,,0.2127174490982131,0.11529009586821981,0.10931779984716211,0.14999037362026219,0.0768297063772266,0.1078265716744745
Hermodice carunculata,intron,3285.0,Hermodice_carunculata_ott388241,2103523906.0,0.1001049985538077,0.0902102286366049,0.0578290930908953,0.0556087080911716,0.073164762845987,0.107933757074318,0.0826928876022257,0.0532952402697586,0.0543430895837809,0.0623755433509445,0.0423760566730189,0.0362673983275941,0.0761399574834865,0.0565671187304219,0.0124641448143773,0.0386270148716064,,,,,,
Hermodice carunculata,upstream1,3285.0,Hermodice_carunculata_ott388241,2103523906.0,0.1043347780794412,0.0931996178529597,0.0563882786650761,0.0555084768633716,0.0750530309981702,0.1061915377100324,0.0790742110120959,0.0536625123469117,0.0550658771839865,0.0601989539534406,0.0384575940929135,0.0383064624950747,0.0750314407699075,0.0543156167518581,0.0180764186129357,0.0371351926118238,,,,,,
Hermodice carunculata,upstream2,3285.0,Hermodice_carunculata_ott388241,2103523906.0,0.0992737252449222,0.0787579461575374,0.0699854960720775,0.0563712142860994,0.0596332501199674,0.0913585705273714,0.0823327060878754,0.0500574226142656,0.0673758674049831,0.0630300808230035,0.0499549785136978,0.0438137242743992,0.0779869195058959,0.0499873292822981,0.0223328139237708,0.0377479551618347,,,,,,
Hesperia comma,downstream1,136.33,Hesperia_comma_ott1093034,525353014.0,0.0995881652815959,0.0681475863957615,0.0722975321515467,0.0603743377466005,0.0578780505787805,0.0628495591999241,0.0665676578085337,0.0467764190391927,0.0761630907616309,0.0492516404925164,0.0529486733866295,0.0640608377834655,0.0695695221242666,0.0529592062438777,0.0500205390716339,0.0505471819340432,,,,,,
Hesperia comma,downstream2,136.33,Hesperia_comma_ott1093034,525353014.0,0.1119046745720259,0.1083991385498923,0.0505132544893392,0.0517184462458276,0.1065651510943665,0.1294323546826939,0.068119534062387,0.0444191761728349,0.0488941055643179,0.0624708526993675,0.030522791224108,0.0313769053819671,0.055286861837865,0.048391069005088,0.0238365969576768,0.0281490874602417,,,,,,
Hesperia comma,exon,136.33,Hesperia_comma_ott1093034,525353014.0,0.0926472286399581,0.0673775588548741,0.0709449483138421,0.0595067359047567,0.052546491978883,0.0594635429016706,0.0717902970885271,0.0485498169586308,0.0757763942304725,0.0509554027835686,0.0573603080983354,0.0684582654218854,0.0688910769426053,0.0545915484515308,0.0533936037332858,0.0477467796971729,,,,,,
Hesperia comma,genome,136.33,Hesperia_comma_ott1093034,525353014.0,,0.094176,,,0.091966,,,,,,,0.038175,,,0.038065,,0.220685,0.11708099999999999,0.103498,0.11940200000000001,0.071353,0.105598
Hesperia comma,intergenic,136.33,Hesperia_comma_ott1093034,525353014.0,,0.094605550515383,,,0.0926762828150753,,,,,,,0.0374353720450015,,,0.0376633995286131,,0.2224563110796166,0.1171709619841638,0.1032015529231596,0.11887221184291971,0.0705594971064129,0.1053588601596537
Hesperia comma,intron,136.33,Hesperia_comma_ott1093034,525353014.0,0.1074147560926199,0.0961993840081171,0.0509193234038129,0.0571693585491763,0.0927221918710468,0.113190418948592,0.0630032725920523,0.0520458494515376,0.0507585558954022,0.0598600154769366,0.0351241680281439,0.0384228577657411,0.0608064530780201,0.0517120586156893,0.0351192657005332,0.035532070522578,,,,,,
Hesperia comma,upstream1,136.33,Hesperia_comma_ott1093034,525353014.0,0.1123291116688761,0.1017967837099994,0.0476155543096085,0.0549357842392358,0.0909133781524934,0.1201366582652574,0.0683762923061606,0.0579435236662981,0.0516503267117652,0.0648340765349165,0.0283534460624289,0.0302922328011276,0.0618472969644887,0.0505708940950843,0.0307166698979779,0.0276879706142809,,,,,,
Hesperia comma,upstream2,136.33,Hesperia_comma_ott1093034,525353014.0,0.1211898910611451,0.0927735654288124,0.0584360802972107,0.053971630834045,0.0861450107681263,0.1051032010941045,0.0653475930224637,0.0476469940945603,0.059185395171897,0.0597984709784585,0.0378744609386871,0.0395040897920258,0.0598246707992517,0.0460959647036014,0.0351182397912398,0.03198474122437,,,,,,
Hippopus hippopus,downstream1,14600.0,Hippopus_hippopus_ott652458,1068512719.0,0.1174649723036819,0.077571413055284,0.0846312588248072,0.0577929835994352,0.0607798414250027,0.0862713153035733,0.0747366134462908,0.0466275659824046,0.0872271098077549,0.0540132507874443,0.047235798848702,0.0333116107309655,0.0743999131095905,0.04871293580971,0.0155099380905832,0.0337134788747692,,,,,,
Hippopus hippopus,downstream2,14600.0,Hippopus_hippopus_ott652458,1068512719.0,0.1219916788242286,0.0882044631760955,0.0602096504025503,0.0534878694548008,0.0714108175285027,0.1290970983952018,0.0771924136813097,0.0510023234451829,0.0621764737666828,0.0555627600367428,0.0341222240233425,0.0293456529961636,0.0682498514075755,0.0559734154644188,0.0096071756632625,0.0323661317339385,,,,,,
Hippopus hippopus,exon,14600.0,Hippopus_hippopus_ott652458,1068512719.0,0.1108342663361787,0.0793152575781249,0.0855077461578927,0.0592419055261812,0.0582350945283659,0.0759481265826763,0.0789509935440209,0.047782380899991,0.086685594836696,0.0543095486176919,0.0475983998269283,0.0356849319501161,0.0780199938426434,0.0512493609200163,0.0140639200172332,0.0365724788352426,,,,,,
Hippopus hippopus,genome,14600.0,Hippopus_hippopus_ott652458,1068512719.0,,0.087683,,,0.07261,,,,,,,0.033208,,,0.020956,,0.237932,0.109647,0.112581,0.13696999999999998,0.07301099999999999,0.115402
Hippopus hippopus,intergenic,14600.0,Hippopus_hippopus_ott652458,1068512719.0,,0.0878652386316786,,,0.0732523172764026,,,,,,,0.0336554088431595,,,0.0233113452299753,,0.2382440328343079,0.1094040955469381,0.1113946404060928,0.1343609387114523,0.07284823868822701,0.11566374383176531
Hippopus hippopus,intron,14600.0,Hippopus_hippopus_ott652458,1068512719.0,0.1184029922702028,0.0875746340297114,0.0567111452075751,0.0515890554898738,0.07132862383278,0.1265856175296918,0.0737895465339429,0.0562881526390169,0.0559180086845852,0.0571465607644251,0.0377107446680305,0.0318943422809227,0.0686276421570441,0.0566851791254898,0.0144583727300743,0.0352893820566328,,,,,,
Hippopus hippopus,upstream1,14600.0,Hippopus_hippopus_ott652458,1068512719.0,0.123888258496785,0.0912141351920894,0.0562597935916139,0.0512995082941589,0.0748257416112822,0.1254876533203652,0.0683687253471659,0.0564002809747663,0.05872372615767,0.0557951045550332,0.0362295347706273,0.0298319554763062,0.0653590533311719,0.0525584913816393,0.0197168638893391,0.0340411736099854,,,,,,
Hippopus hippopus,upstream2,14600.0,Hippopus_hippopus_ott652458,1068512719.0,0.1183552169449397,0.0830280434430215,0.0676608850705138,0.0555357432322904,0.0673150699735235,0.1078835035392013,0.0709947587399362,0.0526449451558869,0.0703571621548603,0.0571513481385421,0.0416869292700059,0.0333603501377857,0.0687091370832657,0.0504673907170259,0.022440157778138,0.0324093586210623,,,,,,
Hirudinaria manillensis,downstream1,2920.0,Hirudinaria_bpling_ott215022,148606145.0,0.1060551695643192,0.0734253188505072,0.076730708592926,0.0550608343934501,0.0422850681192984,0.0763718998379924,0.0670428722097182,0.0661404138260973,0.0865055289167237,0.0466016461710756,0.0520381424579487,0.0417414184906111,0.0784703874047254,0.0546476606756477,0.03108588576834,0.0457970447206184,,,,,,
Hirudinaria manillensis,downstream2,2920.0,Hirudinaria_bpling_ott215022,148606145.0,0.1144257347014945,0.1028987780668682,0.0499645698892741,0.0426729990101205,0.0762531711301394,0.1385614834127581,0.0768319530916152,0.0562392154529374,0.0626328629152219,0.0564285366552893,0.0348459195871715,0.031027040476873,0.0566719496297418,0.0501593002688361,0.0230755499780928,0.0273109357335655,,,,,,
Hirudinaria manillensis,exon,2920.0,Hirudinaria_bpling_ott215022,148606145.0,0.1014096382217223,0.0712517735861984,0.0751039409537349,0.0562523017366156,0.0372817097228209,0.0745767421588695,0.0723023646864356,0.0672987342470811,0.0869145262300433,0.0480331392975314,0.052671346745499,0.0435138846462391,0.0776209821313867,0.0575807665698866,0.0323427896048578,0.0458453594610772,,,,,,
Hirudinaria manillensis,genome,2920.0,Hirudinaria_bpling_ott215022,148606145.0,,0.107921,,,0.077375,,,,,,,0.031762,,,0.03115,,0.233342,0.097791,0.096583,0.128949,0.068611,0.126517
Hirudinaria manillensis,intergenic,2920.0,Hirudinaria_bpling_ott215022,148606145.0,,0.1153709214564153,,,0.0825204810483536,,,,,,,0.029486286804346,,,0.0323456912996599,,0.23901138923446952,0.09561179066102671,0.0892740283652649,0.12560378203533212,0.0657914638799037,0.1249841652152276
Hirudinaria manillensis,intron,2920.0,Hirudinaria_bpling_ott215022,148606145.0,0.1147594490100744,0.1148949836805192,0.0467274984786924,0.044561402430404,0.0885609967483972,0.1376992298188568,0.0686795050679517,0.0579409179477407,0.056343084043789,0.0517044790981566,0.0287911290867852,0.0293421804793194,0.0612755011094788,0.0485816496505602,0.0219836620791817,0.028154331270092,,,,,,
Hirudinaria manillensis,upstream1,2920.0,Hirudinaria_bpling_ott215022,148606145.0,0.1336229046199782,0.1164812220413153,0.0450259910964943,0.0437926986926018,0.0999183214241281,0.1520898356151045,0.0611128841191966,0.0496454284338809,0.0517009157737016,0.0492559676747569,0.0251094006090733,0.0282899968085854,0.0535400360251202,0.0449773085016038,0.0231837335222939,0.0222533550421645,,,,,,
Hirudinaria manillensis,upstream2,2920.0,Hirudinaria_bpling_ott215022,148606145.0,0.1139172720437494,0.0944334157331328,0.0586841635518821,0.0481308588150656,0.0702327568953486,0.1187422581151181,0.0697946135413342,0.0565691752627507,0.0683557724034597,0.054016043619605,0.0393193091398867,0.0362306689529455,0.0625571344342812,0.0477089429926813,0.0306213521861189,0.0306862623126396,,,,,,
Hirudo medicinalis,downstream1,1213.25,Hirudo_medicinalis_ott954042,187546627.0,0.1046474761941204,0.0729427456296668,0.077140889263029,0.0545977325651313,0.0402212771540084,0.080158304999508,0.0701330505417135,0.0656725229312663,0.0856137051897364,0.0458734653270506,0.0504542522603286,0.0420251669964687,0.081251571570696,0.0563141610818966,0.0261400037171063,0.0468136745782724,,,,,,
Hirudo medicinalis,downstream2,1213.25,Hirudo_medicinalis_ott954042,187546627.0,0.1134901995214996,0.102048991417722,0.050308391316754,0.0438991198226475,0.0738218573717597,0.1385950086700761,0.0813286068614324,0.0553567900963585,0.0620404310893566,0.0574474856779121,0.0327432559977172,0.0319091727210869,0.0602789789064729,0.0512083232731183,0.0196009570008121,0.0259224302552733,,,,,,
Hirudo medicinalis,exon,1213.25,Hirudo_medicinalis_ott954042,187546627.0,0.0988738594974341,0.0715017979175491,0.0751672672620394,0.0558418296785025,0.0365492749334122,0.0753316814542725,0.0754680485195952,0.0673295460040581,0.0855727513457785,0.0483619510742049,0.0527808242760456,0.0437148322878525,0.079692526117678,0.0595566232806627,0.0282366868025695,0.0460204995483445,,,,,,
Hirudo medicinalis,genome,1213.25,Hirudo_medicinalis_ott954042,187546627.0,,0.106039,,,0.074021,,,,,,,0.033226,,,0.028361,,0.227462,0.101177,0.098831,0.138051,0.066849,0.125985
Hirudo medicinalis,intergenic,1213.25,Hirudo_medicinalis_ott954042,187546627.0,,0.1131057062206093,,,0.0780949062524522,,,,,,,0.0311478515435623,,,0.0288887513197252,,0.2300119025723824,0.1001392288282871,0.0924388580005097,0.1373932423060895,0.0635874491360892,0.1251921038202925
Hirudo medicinalis,intron,1213.25,Hirudo_medicinalis_ott954042,187546627.0,0.1110458825314548,0.1098262150239811,0.0481345214344855,0.0464217900240693,0.0826207645666378,0.1348152838902838,0.0734232140388157,0.0578094168468739,0.0571771273525997,0.0542107240276103,0.0289358256638959,0.0317168087313051,0.0645791810263107,0.0498187019747899,0.0215475662308007,0.0279169766360851,,,,,,
Hirudo medicinalis,upstream1,1213.25,Hirudo_medicinalis_ott954042,187546627.0,0.1363451653999912,0.1161424241093001,0.0447546456969643,0.0435794930369459,0.0981307384791108,0.151407986644994,0.0642050696305407,0.0484613188068356,0.0503448578834072,0.0506633572024777,0.0247166454333787,0.0291756359003646,0.0558417168211571,0.0442000175723762,0.0212296270263146,0.0208013003558406,,,,,,
Hirudo medicinalis,upstream2,1213.25,Hirudo_medicinalis_ott954042,187546627.0,0.1161400559000786,0.0945060703991615,0.0586131976591842,0.0480391300550266,0.0701316708882871,0.1205072495414446,0.0709941916324569,0.0563040440213119,0.0679535330596558,0.0533452703292864,0.0380655515765569,0.0361276093982007,0.0630513581972224,0.0491746004017818,0.0282284478993798,0.0288180190409642,,,,,,
Hirudo verbana,downstream1,1095.0,Hirudo_verbana_ott1037686,234989291.0,0.1027117384843982,0.070920009905894,0.0778618746904408,0.0541419019316493,0.0389038509162951,0.0780476102030708,0.0709973997028231,0.0650151684001981,0.0846566988608222,0.0464725730559683,0.0534066988608221,0.0438335809806835,0.0814837171867261,0.0566648093115403,0.0261500123823675,0.0487323551263001,,,,,,
Hirudo verbana,downstream2,1095.0,Hirudo_verbana_ott1037686,234989291.0,0.1126493189976042,0.0983951057356732,0.051607795674412,0.0447853371024032,0.07151146885958,0.1374190713829778,0.0816871285158872,0.0549361275294078,0.0623057091460735,0.0580364914491299,0.0339009044109723,0.0333662159809667,0.0608052656448176,0.0518730674536396,0.0203803334134675,0.0263406587029867,,,,,,
Hirudo verbana,exon,1095.0,Hirudo_verbana_ott1037686,234989291.0,0.0996614824295967,0.0712986055379868,0.0752347153671214,0.0553124220867747,0.0374188092093148,0.0762949035941062,0.0751392302230184,0.0664091599050301,0.0847180573774777,0.0484139993346352,0.0529616687771914,0.0444771316868966,0.0790510898568253,0.0593137043158527,0.0283992521846015,0.0458957681135697,,,,,,
Hirudo verbana,genome,1095.0,Hirudo_verbana_ott1037686,234989291.0,,0.091005,,,0.064966,,,,,,,0.042676,,,0.034844,,0.219882,0.102042,0.106772,0.135939,0.076882,0.12499199999999999
Hirudo verbana,intergenic,1095.0,Hirudo_verbana_ott1037686,234989291.0,,0.0906179051968954,,,0.064561753232513,,,,,,,0.0440911406554243,,,0.0366492084765509,,0.21818548326740522,0.1018015625095658,0.1059857480261346,0.1353281238391277,0.07816738075680979,0.1246116940395728
Hirudo verbana,intron,1095.0,Hirudo_verbana_ott1037686,234989291.0,0.1108812723176845,0.108808609844484,0.0479404316348165,0.0451259982257826,0.0843397667374921,0.146441487618641,0.0750381511576517,0.056180807465424,0.0536424243615308,0.0561803504284949,0.0261013790175259,0.0312238489182164,0.0638823367566922,0.0505432569457044,0.0180808379497871,0.0255890406200711,,,,,,
Hirudo verbana,upstream1,1095.0,Hirudo_verbana_ott1037686,234989291.0,0.1347217881247835,0.113468377526799,0.045885741799782,0.0437739164223988,0.0973931627541581,0.1511771314653534,0.0637771263969724,0.0482298679686774,0.0501727473158699,0.0517523926981525,0.0254221538929389,0.0305032057509228,0.0555029945683851,0.0443567802265566,0.0226978991561145,0.0211647139321343,,,,,,
Hirudo verbana,upstream2,1095.0,Hirudo_verbana_ott1037686,234989291.0,0.115075817972443,0.0915170842090852,0.0596678987590494,0.0478462541975696,0.0687998775960508,0.1203182502677586,0.0709499995973554,0.0555689770412066,0.0676764992470546,0.0528913906538142,0.0395034587168522,0.0381022556148785,0.0627682619444511,0.050326544745891,0.0284548917288752,0.0305325377076639,,,,,,
Hofmannophila pseudospretella,downstream1,120.1,Hofmannophila_pseudospretella_ott1053135,406170397.0,0.0977803109464551,0.0667806592571482,0.0767655657937789,0.0595822382656238,0.0580306724507351,0.0622526202463506,0.0670339761248852,0.0495340025120589,0.0795731610778632,0.0524999208384788,0.0536715113517621,0.0592867019199307,0.068342779941526,0.0543786876075277,0.0476763454819881,0.0468108461838869,,,,,,
Hofmannophila pseudospretella,downstream2,120.1,Hofmannophila_pseudospretella_ott1053135,406170397.0,0.1098858976176598,0.1034587776920128,0.0534753180741744,0.0530237393865881,0.1033380066476583,0.1230394396223542,0.0647490325189164,0.048502701595753,0.0512384282961306,0.0617665128148579,0.0338999070588049,0.0311536785284835,0.055407654783846,0.0513749520854008,0.0258187489169987,0.0298672043603597,,,,,,
Hofmannophila pseudospretella,exon,120.1,Hofmannophila_pseudospretella_ott1053135,406170397.0,0.0900349091580607,0.0646609585635751,0.0732044689404378,0.062828494111965,0.0503474935011435,0.0569608790147307,0.0706821668537011,0.0528982058894555,0.0780155759478386,0.0511598505618137,0.0557569924854752,0.0644203588221088,0.0716294728468542,0.058098178899669,0.050728369106638,0.0485736252965325,,,,,,
Hofmannophila pseudospretella,genome,120.1,Hofmannophila_pseudospretella_ott1053135,406170397.0,,0.090592,,,0.088717,,,,,,,0.03872,,,0.037833,,0.210741,0.11749499999999999,0.107984,0.120257,0.07868900000000001,0.108972
Hofmannophila pseudospretella,intergenic,120.1,Hofmannophila_pseudospretella_ott1053135,406170397.0,,0.0926605241995588,,,0.0919129127006632,,,,,,,0.0365802321937792,,,0.0364162454869321,,0.2167680162045169,0.1174524871096154,0.10662479512892431,0.118363777270721,0.0760133727311014,0.107207636974187
Hofmannophila pseudospretella,intron,120.1,Hofmannophila_pseudospretella_ott1053135,406170397.0,0.1028869207165667,0.0925144954466373,0.0534626275648636,0.0577394009754621,0.089261858640207,0.1086693130654704,0.0625552109609585,0.0545967749892291,0.052856992511371,0.0593979497535034,0.0383258622447469,0.0380029007337343,0.0615966861912576,0.054501234949566,0.0342403333541624,0.039391437902263,,,,,,
Hofmannophila pseudospretella,upstream1,120.1,Hofmannophila_pseudospretella_ott1053135,406170397.0,0.1177412664156729,0.0948315243931255,0.0487967528341813,0.0547670431572701,0.0831482385805726,0.120513749520854,0.0676842939882274,0.0538533839521536,0.0544729919188418,0.0602857547927726,0.0321303487132632,0.0358269928535047,0.0609158645894047,0.0494321135457853,0.0341151945726542,0.0314844861717154,,,,,,
Hofmannophila pseudospretella,upstream2,120.1,Hofmannophila_pseudospretella_ott1053135,406170397.0,0.1157406678113661,0.0866768534417122,0.0571404567245842,0.0541736897654416,0.0776557815199298,0.1064150428212116,0.0658569755779944,0.0528137027877107,0.0597974197003827,0.0594246047373754,0.0391088147109633,0.0416870139621829,0.0605062932215938,0.0497576702740452,0.0382214100807065,0.0350236028627988,,,,,,
Homarus americanus,downstream1,12045.0,Homarus_americanus_ott28247,2292059586.0,0.0940129344840265,0.0708260333527999,0.0810027469556377,0.0605519866761836,0.0551229641165401,0.0701663314083014,0.0739298769277356,0.056550515865291,0.0798780092141976,0.0537062271537646,0.0524192676226937,0.0427075898167975,0.0792074924837237,0.0600653213072913,0.0216079423788203,0.0482447602361949,,,,,,
Homarus americanus,downstream2,12045.0,Homarus_americanus_ott28247,2292059586.0,0.1016227978046718,0.1035025071768273,0.0604199992459618,0.0519909299983303,0.0985581713497821,0.1211793156565248,0.0775582090516893,0.0469550323967102,0.0555618392067518,0.0672440444451625,0.035822197805749,0.0251364001141829,0.0616803201430518,0.0526426343938341,0.0095870563966671,0.0305385448141026,,,,,,
Homarus americanus,exon,12045.0,Homarus_americanus_ott28247,2292059586.0,0.0853843234185945,0.0669517964099573,0.0785921256052064,0.0619185158441414,0.048535932827876,0.0649725516334786,0.0808018811157089,0.0576175003008674,0.0793910443339721,0.0568139528425028,0.0558483998481776,0.0465844604289906,0.0789503892761592,0.0631238370316882,0.0244989400209218,0.0500143490617565,,,,,,
Homarus americanus,genome,12045.0,Homarus_americanus_ott28247,2292059586.0,,0.074875,,,0.075498,,,,,,,0.031496,,,0.023516,,0.15721400000000002,0.137217,0.125622,0.144575,0.11296700000000001,0.117019
Homarus americanus,intergenic,12045.0,Homarus_americanus_ott28247,2292059586.0,,0.0733199397455702,,,0.0747114315915139,,,,,,,0.0310789341126866,,,0.0241647272948796,,0.1527088054923501,0.1389656972317822,0.12586732761239772,0.1444892178574925,0.1171314194284771,0.1175624996328493
Homarus americanus,intron,12045.0,Homarus_americanus_ott28247,2292059586.0,0.0911094305654434,0.0871616392074723,0.0591197800785906,0.0615328800620163,0.084907388132062,0.0986932656311162,0.0730413213570038,0.0545524738757972,0.0538929492956829,0.065409926000866,0.0461599907653427,0.0315577915594559,0.0690140850272121,0.0599298643702802,0.0186991140285252,0.0452181000431325,,,,,,
Homarus americanus,upstream1,12045.0,Homarus_americanus_ott28247,2292059586.0,0.0991036553215757,0.0969085254968633,0.0593707294502491,0.0570679952223645,0.0978177827036682,0.1083092120129555,0.0701688313085771,0.0502135947402967,0.0531619553872144,0.0655472221923321,0.0421809260434937,0.0270517469574855,0.0625342989035111,0.0556691379811261,0.0161890824572541,0.0387053038210323,,,,,,
Homarus americanus,upstream2,12045.0,Homarus_americanus_ott28247,2292059586.0,0.0861857467207558,0.0772976230187339,0.0725576490589994,0.0587896656731193,0.0713363390829952,0.0855132192009297,0.0771362164139756,0.0528552828381737,0.0680275036854508,0.0668868970118257,0.0554754500554162,0.0356654794314183,0.0692810949824066,0.0568097446547512,0.0213002916079325,0.0448817965631153,,,,,,
Homarus gammarus,downstream1,14600.0,Homarus_gammarus_ott28244,1761786531.0,0.094571382271917,0.0699292389131961,0.0814562739696429,0.0606816831415761,0.0545130448873764,0.0705558256360395,0.0736887592502565,0.0569761789013125,0.0799762329174093,0.052978987738346,0.0510884243504564,0.0435153675795387,0.0796305298979095,0.0611894344514665,0.021455193647707,0.0477934424458488,,,,,,
Homarus gammarus,downstream2,14600.0,Homarus_gammarus_ott28244,1761786531.0,0.1024050734958213,0.1013463037110687,0.0602262650149141,0.0522183108053637,0.0965092843898637,0.1216456614623921,0.0769193561389837,0.0482627038938005,0.0551312713299115,0.0669389729395641,0.0362292747158251,0.0251578749361782,0.0620374600274097,0.0537177867949372,0.0096579152446725,0.0315964850992932,,,,,,
Homarus gammarus,exon,14600.0,Homarus_gammarus_ott28244,1761786531.0,0.0855116490543622,0.0668931455013456,0.0785394498507659,0.0618771220932364,0.0483956425129983,0.0654053885584799,0.0807770436262036,0.057804353086981,0.0790967857850003,0.0567969317190146,0.0557583435389365,0.0466814678468499,0.0792333697557255,0.0632200450268768,0.0243834471227532,0.0496258149204696,,,,,,
Homarus gammarus,genome,14600.0,Homarus_gammarus_ott28244,1761786531.0,,0.075541,,,0.0757,,,,,,,0.031708,,,0.023035,,0.163409,0.13426100000000002,0.126421,0.142774,0.10956099999999999,0.11759
Homarus gammarus,intergenic,14600.0,Homarus_gammarus_ott28244,1761786531.0,,0.0740818241914618,,,0.0749328815108372,,,,,,,0.0313641976604604,,,0.0235793554511994,,0.1596641601278321,0.1357059297139766,0.1269372175192664,0.1426395734025977,0.1127937413567897,0.11830111906557819
Homarus gammarus,intron,14600.0,Homarus_gammarus_ott28244,1761786531.0,0.0920217571827215,0.0862724096160765,0.0587892872186386,0.0610618238122559,0.0833131183610139,0.099949393782856,0.0722622942040871,0.054947107817525,0.053967302790471,0.0643289493639275,0.0462792890719687,0.0325667413378381,0.068842935229586,0.0599211203361471,0.0198115352689359,0.0456649346059505,,,,,,
